Date,Headline1,Headline2,Headline3,Headline4,Headline5,Headline6,Headline7,Headline8,Headline9,Headline10,Headline11,Headline12,Headline13,Headline14,Headline15,Headline16,Headline17,Headline18,Headline19,Headline20
20230427,브라질 64세 시장 10대와 결혼 후 장모를 비서관에 임명해 논란,용인 쿠팡 배송캠프서 폭행 사건 또 발생…택배노조 간부 체포(종합),배달라이더 등 400만명에 소득세 8천230억원 돌려준다,"'군인도 휴식 필요한데'…軍 간부, 1년에 연가 열흘도 못 써","한화, 대우조선 품에 안았다…'한국판 록히드마틴' 탄생 임박(종합)","앞치마에 계산까지…'평산책방' 개업, 文 책방지기로 활동 시작(종합)","[한미정상회담] ""尹 열창에 졸리도 놀라""…바이든 ""아들들 좋아한 노래""","尹대통령, 일론 머스크 접견…기가팩토리 한국 투자 요청","尹, 바이든 주재 국빈만찬 참석…""강철같은 동맹을 위해"" 건배사",'野직회부' 간호법 제정안 국회 통과…與 표결 불참(종합),"외신 ""워싱턴선언, 韓핵개발 목소리 막으려는 美고심 반영""(종합)","돌봄노인·요양보호사 탄 승용차 전복…""추돌 당했다""(종합)","""배달료 4천원으로"" 배민라이더 어린이날 하루 파업",'최대 3배 추가적립' 청년내일저축 다음달 1일부터 모집,"[영상] 윤 대통령 국빈만찬서 깜짝 노래, 기립박수 터졌다","우크라 반격 앞두고 美 유럽사령관 ""러 지상군 전쟁초보다 많다""","尹, 바이든 주재 국빈만찬 참석…""강철같은 동맹을 위해"" 건배사(종합)","[한미정상회담] ""1대로 北 전역 파괴 가능""…美언론이 전한 SSBN 위력","[한미정상회담] 尹, 백악관 국빈만찬서 깜짝 노래…애창곡 '아메리칸 파이' 불러","""영국, 수단탈출 때 '묻지마 새치기'…독일 등 타국 작전 차질"""
20230428,자동차 전용도로서 오토바이 탄 가수 정동원 검찰 송치,"[르포] 부산 등굣길 참변은 인재…""잘못된 시간·장소서 하역작업""","尹, 애드리브 섞어 43분 영어연설…美의원 500여명 23회 기립박수(종합)",전주서 일가족 등 3명 살해한 40대 숨진 채 발견(종합),"伊 밀라노서 여대생 3명, 아시아계 조롱 동영상 일파만파",동생이 형 찌른 뒤 극단적 선택…다른 가족도 숨진 채 발견,"[한미정상회담] ""1대로 北 전역 파괴 가능""…美언론이 전한 SSBN 위력",굴러온 1.5t 화물에 등굣길 '날벼락'…10세 아동 사망·3명 부상(종합),"美 고위당국자 ""워싱턴 선언, 사실상 핵공유는 아니다""","증인 유동규에 직접 물은 피고인 이재명…""힘들죠""-""아니오""(종합)","의협 등 13개 의료단체, 간호법 반발해 ""연대 총파업 결정""",'55년간 무료 예식 봉사' 신신예식장 백낙삼 대표 별세(종합),"[尹국빈방미] 김건희 여사, '美 세컨드젠틀맨' 부통령 남편과 환담","[한미정상회담] ""尹 열창에 졸리도 놀라""…바이든 ""아들들 좋아한 노래""","尹 지지율 1%p 내린 30%…민주당 5%p 올라 37%, 국민의힘 32%[한국갤럽]","野 새원내대표 '친이낙연계' 박광온…""이기는 통합의 길 가겠다""(종합)","""사실상 핵공유 아냐"" 美에…대통령실 ""입장차 아냐"" 의미는?",초등학교 운동장서 40대 흉기에 찔려…용의자도 숨진 채 발견(종합),"이재명, 유동규에 ""많이 힘들죠""…첫 법정 공방","""러, 크림반도 핵심기지 철수 정황""…우크라 반격에 대응 차원"
20230429,[OK!제보] 동호회가 점령한 공공체육시설…술판까지 벌여 '눈살',"[일문일답] 尹 ""마음 먹으면 1년 이내에도 핵무장…단순 기술 문제 아냐""","대전서 승용차가 대학병원 돌진…""AI 지시로 진료받으러…""","美태평양공군사령관, 북한 겨냥 ""한국에 전략폭격기 착륙 계획""",10년 넘게 비닐하우스서 생활한 노부부…화마에 참변,자동차 전용도로서 오토바이 탄 가수 정동원 검찰 송치,"北김여정, 바이든에 ""미래없는 늙은이""·尹대통령에 ""못난 인간""(종합)",송영길 직접 자금조달했나…'9천400만원+α' 커지는 돈봉투 수사,[尹국빈방미] 미 핵공유한 나라는 단 5개국…핵폭탄 상시배치,"""괴물 주가조작 천당·지옥""…주가 1천740% 뛰더니 빚더미 속출","""은행, 부모까지 속았다""…AI로 만든 아바타, 범죄악용 주의보","생후 40일 아들 떨어뜨려 사망…친모 ""괜찮을 줄 알았다""","'아메리칸 파이' 뒷이야기…""백악관, 연주용 尹애창곡 사전문의""","갤S24, 삼성AP 탑재 가능성 커져…""플래그십 재진입 추진""","러 국방장관 ""서방, 우크라 전쟁으로 중러와 군사적 대결""","인니서 술 먹고 난동부린 호주인, 태형 40대 가능성","러, 새벽 틈타 우크라에 미사일 퍼부어…최소 22명 사망(종합3보)","증인 유동규에 직접 물은 피고인 이재명…""힘들죠""-""아니오""(종합)",한미 세탁기 세이프가드 분쟁 5년 만에 한국 승소 확정(종합),어떻게 900여채 전세사기 가능했나…리베이트 고리가 만든 범죄
20230430,45초 행사가 12분으로…한미정상 부부에 감동전한 한인 아이들,'한계채무자 만나고 지옥철 타고'…현장 부쩍 자주 찾는 이재명,"오바마 부부, 바르셀로나 식당 깜짝 등장…길거리선 손잡고 관광",국민은 고물가 허리 휘는데…찰스3세 대관식에 혈세 1천700억원,"지진 발생 옥천 주민 ""갑자기 '쿵'…평생 이런 지진동 처음""","NYT ""바이든 환대받은 尹대통령…외교정책 두고 韓 양극화""","""은행, 부모까지 속았다""…AI로 만든 아바타, 범죄악용 주의보","우크라 대반격 개시 임박…""준비 부족에도 다른 선택지 없어""","간호조무사협회장, '간호법 반대' 단식 중 병원 이송","'강제추행' B.A.P 힘찬, 징역 10개월 확정",[리빙톡] 공복 아침 식사로 ○○○은 주의하세요!,"대통령실, 박지원에 ""반국가적 작태""…'아메리칸 파이' 후문 일축",전세피해자 기존 전세대출 20년 분할상환…연체정보 삭제,엎드린 태국왕비와 '만세' 외친 일본총리…각국 대관식 풍경은,'5월 독립운동가'에 가네코 후미코·후세 다쓰지 선정,"""가정의달, 외식비 부담되네""…치킨·삼겹살 등 줄줄이 인상",[OK!제보] 동호회가 점령한 공공체육시설…술판까지 벌여 '눈살',"대통령실, 박지원에 ""반국가적 작태""…'아메리칸 파이' 후문 일축(종합)",한밤 드라마 촬영장에 벽돌 투척…40대 남성 입건,"[일문일답] 尹 ""마음 먹으면 1년 이내에도 핵무장…단순 기술 문제 아냐"""
20230501,"오늘은 '유급휴일' 근로자의 날…""직장인 10명 중 3명 출근""",'화장실 노숙·입장권 매진도 참는다'…中 노동절 연휴 인산인해,'법카'로 구찌·샤넬…명품 수십억 산 경리에 징역 7년,"中네티즌, 한국 문화재 데이터에 ""한옥은 중국 건축"" 댓글 테러",유치원생까지 열병식…전쟁 중 러시아에 군국주의 심화,"지진 발생 옥천 주민 ""갑자기 '쿵'…평생 이런 지진동 처음""","소환도 전에 ""자진출석"" 송영길…이회창·안희정 전략 따르나","승무원에 고의로 부딪힌 40대, 한 달 여행 뒤 52일간 입원(종합)",국민은 고물가 허리 휘는데…찰스3세 대관식에 혈세 1천700억원,"""해체를 명 받았습니다"" 육군 8군단 오늘 임무해제",인도서 6명 죽인 코끼리 포획…공무원 150명·코끼리 4마리 동원,'근로자의 날' 양대노총 전국 집회…강릉서 노조 간부 분신,'한계채무자 만나고 지옥철 타고'…현장 부쩍 자주 찾는 이재명,尹지지율 1.9%p 오른 34.5%…4주만에 반등[리얼미터],파라과이 '親中좌파 정권교체' 없었다…71년 집권당 수성,주가 급등에도 무관심?…김익래 다우키움 회장 책임론 불가피,"尹 ""한미동맹, 미래세대에 넘길 값진 유산""…바이든 글 리트윗","러, 임박한 우크라 대반격에 '우왕좌왕'…중요 참모 전격 경질도",'中·대만 대리전' 파라과이 대선서 '親美·親대만' 페냐 당선(종합),"100년 전통 울산 장수탕…""문 닫을까 봐 동네 이웃들이 더 걱정"""
20230502,하필 어린이날에…내일 밤부터 토요일 아침까지 비 쏟아져,껄끄러워서…찰스 대관식에 빈살만 불참·북한은 대사급 1명만,'부처님오신날·성탄절' 대체공휴일 확정…5월27~29일 사흘 연휴,국민연금 월200만원 이상 5천410명→1만5천290명…한달새 2.8배,완공 5개월 앞두고 지하 주차장 붕괴…뿔난 입주예정자들(종합),"보복여행 떠난 중국인들, 비행기·카지노 등 곳곳서 몸싸움 민폐","中바이두 ""삼겹살은 중국요리"" 표현에 서경덕 ""한식공정"" 주장",모르는 여성 따라가 추행한 50대…가게 주인 신고로 덜미,"정찰풍선 다음은 하늘위 잠수함?…""中군기지서 대형비행선 포착""","대낮에 부부 덮친 음주 차량…운전자 ""앞을 못 봤다""",송영길 '셀프 출석'에 중앙지검 현관 아수라장,[영상] 지옥철 대신 배 타고 출근?…얼마나 걸리는지 봤더니,"[르포] 파라과이 유권자들, 71년 집권당에 ""미워도 다시 한번""",창원 도심 한복판에 미군 소총사격장 들어선다…주민들 우려,"尹 ""세계 최강국과 70년 동맹…고마운 게 있으면 고맙다 말해야""(종합)","유동규 ""정진상씨! 이렇게 해도 되느냐"" 법정서 고함",교통사고 '줄냥이' 살리자…대학가 학생·주민들 1천만원 모아,코로나19 격리 7→5일 단축 임박했나…WHO 위원회 회의 '주목',"송영길, '조사불가' 檢입장에도 자진출두…중앙지검앞 회견","언론과 소통 재개한 尹 ""도어스테핑 안하니 섭섭하죠?""(종합)"
20230503,태안 여중생 학교폭력 영상 온라인 유포…경찰 수사,'수학여행 고교생 한라산 오르다 큰일날 뻔'…12명 저체온증(종합),어린이날 연휴 전국에 '집중호우'…수도권 사흘간 최대 120㎜,의사·간호조무사·응급구조사는 왜 한목소리로 간호법 반대하나,아내 살해한뒤 한살 자녀와 극단 선택…3명 사망,"[삶] ""나는 산재 승인 안 되면 죽게 돼요, 저 좀 살려주세요""",평택 아파트서 30대 엄마와 7세 아들 숨진 채 발견,세가족 비극…아내 살해 뒤 7개월 딸 안고 극단선택(종합2보),의사·간호조무사 오늘 부분파업…간호법 대통령 거부권 촉구,"보복여행 떠난 중국인들, 비행기·카지노 등 곳곳서 몸싸움 민폐","기시다 ""尹대통령 결단에 조금이나마 보답하는 마음으로 답방""(종합)","우크라 국경서 러 화물열차 탈선…""폭파장치 폭발""","""도시 텃밭서 농작물 도둑질 횡행""…'현대판 서리'에 몸살",모르는 여성 따라가 추행한 50대…가게 주인 신고로 덜미,"일본, 한국 野의원 독도 방문에 항의…유감표명·재발방지 요구(종합)","송영길, 초기화된 휴대전화 검찰에 제출","러, '우크라 공격받을라' 전승절 열병식 줄줄이 취소",아내 살해 뒤 7개월 딸 안고 투신…일가족 3명 사망(종합),"尹, 與지도부 만찬서 文 중국 방문 당시 '혼밥'에 ""외교적 결례""",2025년 서울 '드론택시' 첫선…'한강노선' 등 상용화 검증
20230504,"러 ""우크라 드론이 푸틴 암살 시도""…대대적 보복 위협(종합2보)","""졸지에 이산가족""…어린이날 직전 제주공항 1만명 발 묶여(종합)","[사이테크+] 미리 보는 지구의 최후…美연구팀, 행성 집어삼키는 별 첫 관측","""졸지에 이산가족""…수학여행단 33개교 6천명 발묶여(종합2보)","""지들도 처맞았나"" 태안 학폭 가해자 반성 없는 태도에 공분","尹 ""취임때 마음 되새겨""…아이들과 '용산어린이정원' 첫입장",잠수복 입고 골프장 '워터해저드'에서 골프공 15만개 싹쓸이,제주 서귀포엔 벌써 130㎜…수도권은 저녁부터 비 시작,"러 용병그룹 바그너 수장 ""우크라 반격 이미 시작됐다""","美, 기준금리 0.25%P 또 올려…韓美 금리차 1.75%P로 '역대최대'(종합2보)",비 모레 낮까지…어린이날 오후부턴 전국에 장대비,아이들 밝은 모습 좋아했던 어린이집 교사…3명 살리고 떠나,법주사 등 65개 사찰 오늘부터 무료입장…문화재관람료 면제,'수학여행 고교생 한라산 오르다 큰일날 뻔'…12명 저체온증(종합),"美, 기준금리 0.25%P 또 올려…5.00∼5.25% 16년 만에 최고수준(종합)","기시다, 방한 첫 일정은 현충원 방문…日총리로서 12년만",호우특보 내린 제주 건물·도로 곳곳 침수…신고 9건,런던 심야 도로에 등장한 황금마차…찰스 3세도 리허설 참석(종합),"뉴욕증시, FOMC 결과·파월 발언에 하락 …다우 0.8%↓마감","김용 ""경선비용 이재명 몰래 십시일반…유동규 도주 지시 안해""(종합)"
20230505,"""졸지에 이산가족""…수학여행단 33개교 6천명 발묶여(종합2보)",대만에 여행왔다 사망한 30대 여성 한국인 남친 구속,비행기편 못구한 수학여행단 '제주→김포→버스로 창원까지',"엄마 죽고 생부에게 버림받은 아기, 곧 주민번호 받게 돼","어린이와 쿠키 만든 尹대통령 ""할아버지가 열심히 할게요""(종합)",비바람에 남부 피해 속출…지하철역 물차고 하늘·바닷길 막혀,日이시카와현서 규모 6.5 지진…곳곳서 건물 기울고 무너져(종합3보),일본 이시카와현서 규모 6.5 지진…1명 사망·20여명 부상(종합4보),'입장 되나요'…노키즈존도 예스키즈존도 어린이엔 '울타리',또 역마살 도진 반달곰 '오삼이'…충북 영동에 다시 출현,단속카메라 지났다고 과속?…뒷번호판 단속에 줄줄이 적발,"경찰에 욕설 10대 부모 ""영상 유출자 찾아 달라"" 진정서 제출",[OK!제보] '비틀비틀' 만취운전자 추적해 붙잡은 택시 기사,"김용 ""경선비용 이재명 몰래 십시일반…유동규 도주 지시 안해""(종합)",비와도 '어린이날'이니까…실내 놀이공원 오픈런,찰스3세 재산 최소 3조…왕실에 국가 지원 필요한가,"""잼민이라 부르지 말아주세요""…아동 위한 아동기본법 나올까",한라산 이틀간 최고 803.5㎜ 폭우…항공편 차질에 '발동동'(종합),한라산에 이틀간 최고 669㎜ 폭우…항공기 결항에 곳곳 침수,"尹, 영빈관에 어린이 초청…""세계최고 양육환경 만들겠다"""
20230506,"폴란드 숲서 의문의 발사체 발견…""러 미사일 가능성""",美대학 185곳 합격한 흑인 소년…장학금 130억원 제안받아,"병사월급 올랐으니…""군 복무기간 국민연금 강제가입 고려해야""","""천둥 친 줄""…전투기 추락한 평택 주민들 '가슴 철렁'","""17년전 학폭, 담임도 학대…가해자는 지금 프로야구 선수""",미혼 재력가 행세한 유부남…여성 일가족 상대 억대 사기,"'60억코인' 김남국 ""정치생명건다""…한동훈 ""국가기관 폄훼유감""(종합)",비바람에 남부 피해 속출…지하철역 물차고 하늘·바닷길 막혀,"우크라 ""러 극초음속 미사일 키이우서 격추""…패트리엇 첫 사용",일본 이시카와현서 규모 6.5 지진…1명 사망·20여명 부상(종합4보),"[게임위드인] ""고사양 PC도 버벅""…불량 최적화 게임에 뿔난 소비자들",[英대관식] 53년 인고 끝에 비호감 극복하고 왕비 오른 커밀라,'5㎝의 기적' 지진으로 넘어진 80t짜리 마애불 세울 수 있을까,"[英대관식] 왕관 쓴 찰스, '황금마차' 타고 버킹엄궁으로…1762년 제작",대관식 구경 안할건데…런던 바가지 요금에 해외 관광객 분통,"[탈북人] ④""인신매매 北여성들, 도주했다가 브로커 다시 찾아가""",마침내 열린 찰스3세 시대…'왕의 행렬'로 영국 대관식일정 시작,"英 오늘 대관식, 70년만의 초대형 이벤트…찰스 시대 연다","與 ""'60억 코인' 김남국, '방산주식' 이재명 닮아…경위 밝혀라""(종합)","마스크 다 벗고 첫 '연대 아카라카' 축제…""암표 25만원"""
